Id;Ano;Numero_Accidente;Provincia;Mes;Dia;Hora;Dia_Semana;Tipo_Dia;Vehiculos_Implicados;Carretera;Pk;Km;Hm;Sentido;Zona;Tipo_Via;Anchura_Calzada;Anchura_Carril;Marcas_Viales;Arcen;Arcen_Pavimentado;Mediana;Barrera_Seguridad;Paneles_Direccionales;Hitos_Arista;Captafaros;Interseccion_Tipo;Interseccion_Acondicionamiento;Prioridad_Regulada_por;Superficie;Luminosidad;Factores_Atmosfericos;Visibilidad_Restringida_por;Otras_Circunstancias;Senalizacion_Peligro;Aceras;Arboles;Arboles_Metros_Calzada;Visibilidad_Senalizacion_Vertical;Colision_Vehiculos_Marcha;Colision_Vehiculo_Obstaculo_1;Colision_Vehiculo_Obstaculo_2;Atropello_1;Atropello_2;Vuelco_1;Vuelco_2;Salida_Sin_Colision;Salida_Con_Colision;Lado_Salida;Otro;Circulacion;Circulacion_Medidas_Especiales;Distraccion;Inexperiencia_Conductor;Alcohol_Drogas;Cansancio_Sueno;Enfermedad;Velocidad_Inadecuada;Infraccion_Norma_Circulacion;Estado_Condicion_Via;Estado_Condicion_Senalizacion;Tramo_Obras;Mal_Estado_Vehiculo;Averia_Mecanica;Meteorologia_Adversa;Irrupcion_Animal;Circular_Sentido_Contrario;Otro_Factor;Sin_Opinion_Definida;Pendiente;Curvatura;Peralte;GPS_x;GPS_y;GPS_z;Tipo_Est;IMD;N_Muertos;N_Graves;N_Leves;N_Victimas;N_Conductores;N_Pasajeros;N_Peatones;Gravedad;Grado_Gravedad;Hora_Real;Fuera_o_Interseccion
14631;5;2,01E+12;1;1;9;6;5;1;2;CV-80;14.5;14;5;0;1;2;3;2;3;4;2;2;2;1;2;2;7;7;8;1;5;1;9;14;3;1;1;NaN;2;4;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;701423762;4275994267;632.483;Sec;8993;0;0;0;0;2;0;0;0;4;19;1
14632;5;2,01E+12;1;1;12;6;1;4;1;CV-951;1.6;1;6;1;1;5;1;3;3;2;2;1;1;1;1;1;7;7;8;1;1;1;2;3;1;1;1;NaN;2;NaN;NaN;;NaN;;NaN;;NaN;54;50;NaN;1;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;689488537;4206428101;87.444;Cob;1663;0;1;0;1;1;0;0;1;2;17;2
14633;5;2,01E+12;1;1;11;1;7;3;1;CV-84;4;4;0;1;1;5;3;2;3;4;2;2;2;2;2;2;5;1;8;3;3;1;9;14;3;1;1;NaN;2;NaN;NaN;;NaN;;NaN;;NaN;64;60;NaN;1;4;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;696624631;4243366977;212.813;Sec;16947;0;0;0;0;1;1;0;0;4;1;6
14636;5;2,01E+12;1;1;6;6;2;3;1;CV-81;51.2;51;2;1;1;5;3;2;3;4;2;1;1;1;1;1;7;7;8;1;5;1;9;14;3;1;3;NaN;2;NaN;NaN;;21;24;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;2;1;707741645;4298915145;368.009;Cob;4998;0;0;0;0;1;3;0;0;4;21;1
14637;5;2,01E+12;1;1;12;1;1;4;1;CV-84;0.7;0;7;0;1;5;3;2;3;4;2;2;1;1;1;1;5;2;5;1;3;1;9;14;1;1;1;NaN;1;NaN;NaN;;NaN;;NaN;;NaN;61;60;NaN;1;4;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;698564642;4241043896;128.694;Sec;16947;0;0;0;0;0;0;0;0;4;23;6
14638;5;2,01E+12;1;1;11;6;7;3;1;CV-865;3.6;3;6;0;1;5;3;2;3;4;2;1;1;1;2;1;7;7;5;1;5;1;9;14;1;1;1;NaN;2;NaN;NaN;;21;24;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;1;706164578;4235873201;25.002;Cob;13788;0;0;0;0;1;1;0;0;4;22;1
14640;5;2,01E+12;1;1;13;6;2;1;2;CV-725;2;2;0;0;1;5;2;2;3;2;2;1;2;1;1;1;7;7;5;1;2;1;9;14;3;1;1;NaN;1;4;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;763882661;4302015546;5.462;Pri;21233;0;0;0;0;2;0;0;0;4;17;1
14642;5;2,01E+12;1;1;10;5;6;2;2;CV-91;4.2;4;2;1;1;5;3;2;3;3;2;1;2;2;2;1;7;7;8;1;1;9;9;14;3;1;3;NaN;1;2;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;701273231;4218896829;-24.405;Sec;11799;0;0;0;0;2;1;0;0;4;15;1
14643;5;2,01E+12;1;1;13;3;2;1;1;CV-870;3.2;3;2;0;1;5;3;2;3;3;2;1;2;2;2;2;7;7;8;1;1;1;9;14;1;1;1;NaN;1;NaN;30;31;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;679668893;4222619506;25.578;Cob;5099;0;1;0;1;1;0;0;1;2;10;2
14644;5;2,01E+12;1;1;13;4;2;1;1;CV-941;4.3;4;3;1;1;5;2;2;3;3;2;1;1;2;1;1;7;7;8;1;1;1;9;14;1;1;1;NaN;2;NaN;NaN;;NaN;;NaN;;NaN;54;50;NaN;1;4;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;2;693976.1;4202286039;118.589;Sec;3828;0;0;1;1;1;0;0;0;3;12;5
14645;5;2,01E+12;1;1;14;6;3;1;1;CV-920;2.5;2;5;1;1;5;2;2;3;3;2;1;1;1;1;1;7;7;8;1;4;1;9;14;3;1;1;NaN;2;NaN;NaN;;NaN;;NaN;;NaN;62;60;NaN;1;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;703029624;4219910746;-23.043;Pri;6238;0;0;0;0;1;0;0;0;4;19;1
14648;5;2,01E+12;1;1;18;1;7;3;2;CV-945;1.2;1;2;0;1;5;2;3;3;3;2;1;1;1;1;1;7;7;8;1;5;1;9;14;3;1;1;NaN;2;1;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;699660782;4211747794;-23.303;Sec;10529;1;0;0;1;2;2;0;1;1;23;1
14652;5;2,01E+12;1;1;18;6;7;3;2;CV-920;5;5;0;0;1;5;2;2;3;3;2;1;1;1;1;1;7;7;8;1;1;1;9;14;3;1;1;NaN;2;1;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;689235567;4217125081;-1.954;Pri;6238;0;0;5;5;2;3;0;0;3;17;2
14653;5;2,01E+12;1;1;12;3;1;4;1;CV-805;4;4;0;0;1;5;3;3;3;3;2;1;1;2;1;2;7;7;8;4;1;1;9;14;1;1;1;NaN;2;NaN;NaN;;NaN;;NaN;;56;NaN;50;NaN;1;4;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;708945802;4274550.84;607.411;Cob;1504;0;0;1;1;1;1;0;0;3;8;2
14654;5;2,01E+12;1;1;13;6;2;1;1;CV-800;16;16;0;1;1;5;3;3;3;3;2;1;2;2;1;1;7;7;8;1;4;1;9;14;1;1;1;NaN;2;NaN;NaN;;NaN;;NaN;;67;NaN;60;NaN;1;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;717001398;4271095069;516.949;Cob;3122;0;0;1;1;1;0;0;0;3;19;2
14655;5;2,01E+12;1;1;7;3;3;4;1;CV-895;1.5;1;5;0;1;5;2;2;2;3;2;1;1;1;1;1;7;7;8;1;1;1;9;14;3;1;1;NaN;2;NaN;NaN;;NaN;;NaN;;57;NaN;50;NaN;1;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;1;701115881;4214009523;-12.495;Cob;8075;0;0;0;0;1;0;0;0;4;10;1
14657;5;2,01E+12;1;1;12;3;1;4;1;CV-945;0.5;0;5;1;1;5;3;2;3;3;2;1;1;1;1;1;5;1;4;3;5;1;9;13;2;1;1;NaN;2;NaN;NaN;;NaN;;NaN;;65;NaN;60;NaN;1;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;1;691044039;4210560808;42.704;Sec;10529;0;0;0;0;1;2;0;0;4;7;6
14658;5;2,01E+12;1;1;9;1;5;1;1;CV-905;9;9;0;0;1;5;3;2;3;1;2;1;1;2;1;1;5;1;4;1;3;1;9;14;1;1;1;NaN;2;NaN;NaN;;NaN;;NaN;;58;NaN;50;NaN;1;4;2;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;702704304;4208839843;-19.001;Cob;28977;0;0;0;0;1;0;0;0;4;3;7
14660;5;2,01E+12;1;1;16;4;5;1;2;CV-70;46.7;46;7;0;1;5;3;2;3;1;2;2;1;1;1;1;7;7;6;1;1;1;9;14;1;1;3;NaN;2;4;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;750335328;4274282095;151.343;Per;23768;0;0;1;1;2;0;0;0;3;11;1
14664;5;2,01E+12;1;1;18;4;7;3;2;CV-775;29.5;29;5;0;1;5;2;3;3;1;2;1;2;2;1;1;7;7;8;1;1;1;9;14;2;1;1;NaN;2;1;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;2;2;3;737543579;4273650.9;310.253;Cob;1200;0;0;2;2;2;3;0;0;3;13;3
14666;5;2,01E+12;1;1;18;4;7;3;2;CV-915;3.5;3;5;0;1;5;2;2;3;1;2;1;1;1;1;1;1;1;8;1;1;1;9;14;3;1;1;NaN;2;2;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;677402981;4215453689;4.216;Sec;8284;0;0;0;0;2;1;0;0;4;14;7
14669;5;2,01E+12;1;1;18;1;7;3;1;CV-870;6;6;0;1;1;5;2;3;2;3;2;1;1;2;1;1;7;7;8;1;5;1;2;14;1;1;1;NaN;2;NaN;NaN;;NaN;;NaN;;56;NaN;50;NaN;1;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;678653798;4224965169;32.709;Cob;5099;0;0;2;2;1;3;0;0;3;23;5
14671;5;2,01E+12;1;1;17;3;6;2;2;CV-70;48.2;48;2;0;1;5;2;2;3;3;2;2;2;1;2;2;7;7;8;1;1;1;9;14;1;1;1;NaN;2;4;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;749857861;4272950771;131.341;Per;23768;0;0;2;2;2;0;0;0;3;9;2
14673;5;2,01E+12;1;1;12;4;1;4;2;CV-925;31.1;31;1;0;1;5;3;2;3;3;2;1;1;1;2;2;1;1;3;1;1;1;9;14;1;1;1;NaN;2;2;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;692617793;4194849082;48.107;Sec;4604;0;0;0;0;2;0;0;0;4;11;6
14675;5;2,01E+12;1;1;16;6;5;1;1;CV-914;1.4;1;4;0;1;5;2;2;3;1;2;1;1;1;1;1;7;7;5;1;5;1;9;14;3;1;1;NaN;1;NaN;NaN;;NaN;;NaN;;NaN;62;60;NaN;1;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;690106489;4218346812;-10.161;Cob;3587;0;0;3;3;1;2;0;0;3;20;1
14677;5;2,01E+12;1;1;17;5;6;2;2;CV-941;9.8;9;8;1;1;5;2;2;3;3;2;1;1;1;1;1;1;1;5;1;1;1;9;14;3;1;1;NaN;1;4;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;695023.59;4197610177;60.412;Sec;3828;0;0;0;0;2;0;0;0;4;16;7
14678;5;2,01E+12;1;1;18;1;7;3;1;CV-913;1.4;1;4;1;1;5;2;3;3;1;2;1;1;1;1;1;7;7;8;1;4;1;9;14;1;2;3;NaN;2;NaN;NaN;;NaN;;NaN;;NaN;53;50;NaN;1;4;2;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;691754373;4225414.01;-22.063;Sec;6367;0;0;0;0;1;0;0;0;4;23;1
14679;5;2,01E+12;1;1;19;6;1;4;1;CV-925;27;27;0;0;1;5;2;2;4;1;2;1;1;1;1;1;7;7;8;1;1;1;9;14;3;1;1;NaN;1;NaN;NaN;;21;24;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;1;689224001;4196970882;119.325;Sec;4604;0;0;0;0;1;0;0;0;4;17;1
14680;5;2,01E+12;1;1;8;1;4;1;1;CV-905;2.6;2;6;0;1;5;3;2;3;3;2;2;2;1;1;1;5;1;4;3;4;4;9;14;1;1;1;NaN;1;NaN;NaN;;NaN;;NaN;;NaN;62;60;NaN;1;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;699745852;4214260.46;1.749;Pri;24466;0;0;1;1;1;0;0;0;3;23;7
14682;5;2,01E+12;1;1;16;4;5;1;2;CV-91;7.8;7;8;1;1;5;3;2;3;3;2;2;1;1;1;1;5;1;4;1;1;1;9;14;1;1;1;NaN;2;4;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;697801433;4219291607;-26.912;Sec;11799;0;0;0;0;2;1;0;0;4;12;6
14684;5;2,01E+12;1;1;24;1;6;2;2;CV-800;2.8;2;8;0;1;5;3;2;3;3;2;1;2;1;1;1;1;1;8;1;5;1;9;14;1;1;3;NaN;2;3;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;717514939;4272777369;680.158;Cob;14543;0;1;0;1;2;0;0;1;2;4;6
14685;5;2,01E+12;1;1;24;6;6;2;1;CV-865;2.3;2;3;0;1;5;3;2;3;4;2;1;1;2;2;2;7;7;8;1;5;1;9;14;3;1;1;NaN;2;NaN;NaN;;21;24;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;1;705086293;4236564885;34.092;Cob;13788;0;0;0;0;1;0;0;0;4;20;1
14686;5;2,01E+12;1;1;25;6;7;3;1;CV-799;1.1;1;1;1;1;5;2;2;3;1;2;1;1;1;1;1;7;7;8;3;4;9;9;14;2;1;3;NaN;2;NaN;NaN;;21;24;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;2;1;2;698286164;4275927.22;711.294;Pri;4036;0;0;0;0;1;1;0;0;4;19;1
14688;5;2,01E+12;1;1;25;4;7;3;2;CV-805;12.8;12;8;1;1;5;3;2;3;3;2;1;2;2;2;1;1;6;3;3;5;4;9;14;1;1;3;NaN;2;2;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;2;2;710130646;4276841543;659.733;Cob;1504;0;0;0;0;2;1;0;0;4;14;6
14690;5;2,01E+12;1;1;29;3;4;1;2;CV-91;0.4;0;4;0;1;5;3;2;3;4;2;1;2;2;1;1;7;7;8;1;1;1;9;14;1;1;1;NaN;2;4;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;681426604;4217589226;1.556;Cob;11261;0;0;1;1;2;1;0;0;3;10;2
14692;5;2,01E+12;1;1;30;6;5;1;1;CV-865;2.2;2;2;0;1;5;3;2;3;3;2;1;1;1;2;2;7;7;8;1;5;1;9;14;1;1;3;NaN;2;NaN;NaN;;NaN;;NaN;;NaN;53;50;NaN;1;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;1;705003017;4236618277;35.008;Cob;13788;0;0;0;0;1;2;0;0;4;19;1
14694;5;2,01E+12;1;1;30;6;5;1;2;CV-925;28.5;28;5;1;1;5;3;2;3;3;2;1;1;1;1;1;7;7;5;1;5;1;9;14;3;1;1;NaN;1;1;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;683036009;4214150613;23.765;Sec;4604;0;0;0;0;2;0;0;0;4;19;1
14695;5;2,01E+12;1;1;19;2;1;1;1;CV-903;1;1;0;0;1;5;2;2;3;2;2;1;1;1;1;1;7;7;8;1;4;1;9;14;2;2;1;NaN;1;NaN;NaN;;NaN;;NaN;;NaN;63;60;NaN;1;4;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;699306356;4219014299;-12.875;Cob;0;0;0;0;0;1;0;0;0;4;5;3
14696;5;2,01E+12;1;1;31;5;6;2;1;CV-70;26.3;26;3;1;1;5;2;3;3;3;2;1;1;2;1;1;7;7;8;3;1;4;9;14;1;1;3;NaN;2;NaN;NaN;;NaN;;NaN;;NaN;53;50;NaN;1;4;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;738427236;4285550824;696.888;Sec;756;0;0;0;0;1;0;0;0;4;16;5
14697;5;2,01E+12;1;1;28;6;3;1;1;CV-925;28;28;0;0;1;5;2;3;3;3;2;1;1;2;1;1;7;7;8;1;5;1;9;14;3;1;3;NaN;2;NaN;NaN;;NaN;;NaN;;67;NaN;60;NaN;1;4;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;690051512;4196468845;96.712;Sec;4604;0;0;1;1;1;0;0;0;3;21;1
14698;5;2,01E+12;1;1;30;4;5;1;1;CV-790;6.5;6;5;0;1;5;3;2;3;1;2;1;1;1;1;1;5;1;8;1;1;1;9;14;3;1;1;NaN;2;NaN;NaN;;NaN;;NaN;;NaN;62;60;NaN;1;4;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;723615816;4291054213;392.02;Cob;3847;0;0;0;0;1;0;0;0;4;11;6
14700;5;2,01E+12;1;2;2;3;1;4;2;CV-725;4.6;4;6;0;1;5;2;2;3;3;2;2;1;1;2;2;7;7;8;1;1;1;9;14;3;1;1;NaN;2;2;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;765934.46;4303147066;2.795;Cob;28280;0;0;1;1;2;0;0;0;3;10;1
14702;5;2,01E+12;1;1;31;5;6;2;2;CV-905;1.3;1;3;0;1;5;3;2;3;3;2;2;1;2;2;2;7;7;8;1;1;1;9;14;3;1;1;NaN;2;1;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;699158469;4215364.25;18.122;Pri;24466;0;0;0;0;2;0;0;0;4;16;1
14706;5;2,01E+12;1;2;5;4;4;1;4;CV-900;10.1;10;1;1;1;5;2;3;3;3;2;1;2;2;1;1;5;6;4;1;1;1;9;14;1;1;1;NaN;2;5;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;684556175;4220459.02;-11.265;Cob;7643;0;0;2;2;4;1;0;0;3;14;6
14707;5;2,01E+12;1;2;7;3;6;2;1;CV-775;6.3;6;3;0;1;5;2;3;3;1;2;1;2;2;2;1;7;7;5;1;1;1;9;14;1;1;1;NaN;2;NaN;NaN;;NaN;;NaN;;65;NaN;60;NaN;1;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;728719433;4263361.12;232.192;Cob;280;0;0;1;1;1;0;0;0;3;10;5
14709;5;2,01E+12;1;2;7;4;6;2;2;CV-919;2;2;0;1;1;5;2;3;3;1;2;1;1;1;1;1;1;1;8;1;1;1;9;14;2;1;1;NaN;2;3;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;683966337;4219659304;-8.192;Cob;2892;0;0;1;1;2;0;0;0;3;14;6
14711;5;2,01E+12;1;2;6;5;5;1;2;CV-95;17.8;17;8;1;1;5;2;2;3;3;2;1;1;1;1;1;2;1;3;1;1;1;9;14;1;1;1;NaN;2;2;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;688190894;4212852959;52.314;Pri;8579;0;0;0;0;2;1;0;0;4;15;6
14712;5;2,01E+12;1;2;7;6;6;2;1;CV-913;0;0;0;0;1;5;2;2;3;3;2;2;1;2;1;1;5;3;4;1;1;8;9;14;1;1;1;NaN;2;NaN;NaN;;NaN;;NaN;;NaN;63;60;NaN;1;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;687236537;4222152116;-11.444;Sec;6367;0;0;0;0;1;0;0;0;4;17;6
14717;5;2,01E+12;1;2;8;4;7;3;2;CV-70;47.5;47;5;1;1;5;2;2;3;1;2;2;1;1;1;1;7;7;8;1;1;1;9;14;3;1;3;NaN;2;4;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;723201457;4286521602;736.569;Per;23768;0;0;4;4;2;5;0;0;3;13;1
14719;5;2,01E+12;1;2;4;3;3;1;2;CV-91;19.1;19;1;0;1;5;3;3;3;3;2;1;2;1;2;2;7;7;8;1;1;1;9;14;3;1;1;NaN;1;4;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;699346.11;4219341266;-19.107;Cob;7792;0;0;0;0;2;0;0;0;4;8;2
14721;5;2,01E+12;1;2;5;6;4;1;2;CV-925;6.3;6;3;0;1;5;2;2;3;3;2;1;1;2;1;1;7;7;8;1;5;1;2;14;1;1;1;NaN;2;1;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;683976102;4212291272;73.276;Cob;1377;0;1;2;3;2;1;0;1;2;22;5
14723;5;2,01E+12;1;2;9;3;1;1;2;CV-800;18.1;18;1;0;1;5;2;2;3;4;2;1;1;2;1;1;1;1;3;1;1;1;9;14;1;1;1;NaN;2;2;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;718305624;4268923604;415.918;Cob;3122;0;0;0;0;2;0;0;0;4;10;6
14724;5;2,01E+12;1;2;7;1;6;2;1;CV-821;2.5;2;5;1;1;5;3;2;3;2;1;2;1;1;2;2;1;2;8;1;1;1;9;14;3;1;1;NaN;2;NaN;NaN;;NaN;;NaN;;NaN;63;60;NaN;1;4;2;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;722079127;4253748072;27.791;Sec;24033;0;0;0;0;1;0;0;0;4;3;6
14727;5;2,01E+12;1;2;5;6;4;1;3;CV-91;14.9;14;9;0;1;5;3;2;3;3;2;1;2;1;1;1;5;6;4;1;1;1;9;14;1;1;1;NaN;2;4;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;695316332;4219037647;-17.526;Pri;12685;0;0;0;0;3;1;0;0;4;17;6
14729;5;2,01E+12;1;2;9;6;1;1;2;CV-91;22.1;22;1;0;1;5;3;2;3;4;2;1;1;2;2;2;7;7;8;1;5;1;9;14;3;1;1;NaN;2;4;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;702140963;4219273.75;-24.143;Cob;7792;0;2;0;2;2;0;0;1;2;20;1
14731;5;2,01E+12;1;2;6;3;5;1;2;CV-821;2.4;2;4;1;1;5;2;2;3;3;2;1;1;1;1;1;5;1;4;1;2;1;9;14;3;1;1;NaN;1;3;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;2;722148977;4253678278;26.032;Sec;24033;0;0;0;0;2;0;0;0;4;8;6
14732;5;2,01E+12;1;2;6;4;5;1;1;CV-81;49.6;49;6;0;1;5;2;2;3;3;2;1;1;1;1;1;7;7;8;1;1;1;9;14;3;1;1;NaN;1;NaN;NaN;;NaN;;NaN;;57;NaN;50;NaN;1;4;2;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;679734121;4278334131;466.21;Cob;4998;0;0;0;0;1;0;0;0;4;14;1
14734;5;2,01E+12;1;2;7;5;6;2;2;CV-865;2.5;2;5;0;1;5;3;2;3;4;2;1;1;1;1;1;2;5;3;1;1;1;9;14;1;1;1;NaN;2;2;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;705252859;4236458122;32.45;Cob;13788;0;0;2;2;2;1;0;0;3;15;7
14738;5;2,01E+12;1;2;11;3;3;1;2;CV-800;28.5;28;5;1;1;5;3;2;3;3;2;1;2;2;2;2;7;7;8;1;1;1;2;14;1;1;3;NaN;2;2;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;720535755;4261151.88;161.752;Cob;1719;0;0;1;1;2;0;0;0;3;8;5
14739;5;2,01E+12;1;2;7;1;6;2;1;CV-91;15;15;0;0;1;5;2;2;3;3;2;1;1;1;2;2;5;1;4;1;4;1;9;14;3;1;1;NaN;2;NaN;NaN;;NaN;;NaN;;55;NaN;50;NaN;1;4;2;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;695386935;4219107869;-17.886;Cob;9784;0;0;0;0;1;0;0;0;4;3;6
14740;5;2,01E+12;1;2;7;6;6;2;1;CV-840;0;0;0;0;1;5;3;2;4;3;2;1;1;2;2;2;5;1;8;1;5;1;9;14;3;1;1;NaN;1;NaN;NaN;;NaN;;NaN;;67;NaN;60;NaN;1;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;694343966;4250758038;234.056;Cob;3196;0;0;0;0;1;0;0;0;4;22;6
14741;5;2,01E+12;1;2;12;4;4;1;1;CV-821;3.1;3;1;1;1;5;3;2;3;3;2;2;2;2;1;2;1;1;8;9;1;1;9;14;3;1;1;NaN;1;NaN;NaN;;NaN;;12;9;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;1;2;1;1;721692.45;4254196712;36.138;Sec;24033;0;0;0;0;1;0;0;0;4;14;6
